,paper id,doi,title,year,forum,forum id
2218,journals/jss/Chin-ChenC97,10.1016/0164-1212(95)00200-6,A Locally Adaptive Data Compression Strategy for Chinese-English Characters.,1997,J. Syst. Softw.,journals/jss
2219,journals/jss/HoO96,10.1016/0164-1212(95)00076-3,A layered model for building debugging and monitoring tools.,1996,J. Syst. Softw.,journals/jss
2220,journals/jss/ShahmehriKF95,10.1016/0164-1212(94)00087-4,Usability criteria for automated debugging systems.,1995,J. Syst. Softw.,journals/jss
2221,journals/jss/FritzsonAS94,10.1016/0164-1212(94)90032-9,Using assertions in declarative and operational models for automated debugging.,1994,J. Syst. Softw.,journals/jss
2222,journals/jss/FernandezG93,10.1016/0164-1212(93)90120-M,Ddbx-LPP - A dynamic software tool for debugging asynchronous distributed algorithms on loosely coupled parallel processors.,1993,J. Syst. Softw.,journals/jss
2223,journals/jss/ZakiEA93,10.1016/0164-1212(93)90121-D,DPDP - An interactive debugger for parallel and distributed processing.,1993,J. Syst. Softw.,journals/jss
2224,journals/jss/Glass91,10.1016/0164-1212(91)90083-I,Editor&apos;s corner - A report from the best and brightest.,1991,J. Syst. Softw.,journals/jss
2225,journals/jss/Gotterbarn90,10.1016/0164-1212(90)90087-3,A workshop report - Software Engineering Ethics.,1990,J. Syst. Softw.,journals/jss
2226,journals/jss/OmanCN89,10.1016/0164-1212(89)90040-X,Effects of programming experience in debugging semantic errors.,1989,J. Syst. Softw.,journals/jss
2227,journals/jss/Zeil88,10.1016/0164-1212(88)90003-9,Complexity of the EQUATE testing strategy.,1988,J. Syst. Softw.,journals/jss
2228,journals/jss/UckanH86,10.1016/0164-1212(86)90046-4,An optimal access path handling strategy in a database environment.,1986,J. Syst. Softw.,journals/jss
2229,journals/jss/BatesW83,10.1016/0164-1212(83)90011-0,High-level debugging of distributed systems - The behavioral abstraction approach.,1983,J. Syst. Softw.,journals/jss
2230,journals/jss/BruggeH83,10.1016/0164-1212(83)90012-2,"Generalized path expressions - A high-level debugging mechanism, .",1983,J. Syst. Softw.,journals/jss
2231,journals/jss/Cargill83,10.1016/0164-1212(83)90013-4,The Blit debugger.,1983,J. Syst. Softw.,journals/jss
2232,journals/jss/Fritzson83,10.1016/0164-1212(83)90014-6,Symbolic debugging through incremental compilation in an integrated environment.,1983,J. Syst. Softw.,journals/jss
2233,journals/jss/GentlemanH83,10.1016/0164-1212(83)90017-1,Hardware assisted high-level debugging.,1983,J. Syst. Softw.,journals/jss
2234,journals/jss/PowellL83,10.1016/0164-1212(83)90015-8,A database model of debugging.,1983,J. Syst. Softw.,journals/jss
2235,journals/jss/SedlmeyerTJ83,10.1016/0164-1212(83)90016-X,Knowledge-based fault localization in debugging.,1983,J. Syst. Softw.,journals/jss
2236,journals/jss/AhituvH81,10.1016/0164-1212(81)90018-2,Data and reports - Contents design and users allocation.,1981,J. Syst. Softw.,journals/jss
2237,journals/jss/Schuman81,10.1016/0164-1212(81)90007-8,"The new software documentation standard - Report on the joint logistic commanders joint policy coordinating group on computer resource management, computer software management subgroup, software workshop.",1981,J. Syst. Softw.,journals/jss
2238,journals/jss/NaumannDM80,10.1016/0164-1212(79)90029-3,Determining information requirements - A contingency method for selection of a requirements assurance strategy.,1980,J. Syst. Softw.,journals/jss
2239,conf/dexaw/AugeS021,10.1007/978-3-030-87101-7_6,Provenance and Privacy in ProSA - A Guided Interview on Privacy-Aware Provenance.,2021,DEXA Workshops,conf/dexa
2240,conf/dexa/KossakZ19,10.1007/978-3-030-27618-8_20,ML-PipeDebugger - A Debugging Tool for Data Processing Pipelines.,2019,DEXA,conf/dexa
2241,conf/dexa/ZhouYWPB17a,10.1007/978-3-319-64471-4_14,Novel Indexing Strategy and Similarity Measures for Gaussian Mixture Models.,2017,DEXA,conf/dexa
2242,conf/dexaw/LopesCS15,10.1109/DEXA.2015.30,A Framework for Agent-Based Electricity Markets - Preliminary Report.,2015,DEXA Workshops,conf/dexa
2243,conf/dexa/SvobodaH14,10.1007/978-3-319-10073-9_25,Refinement Correction Strategy for Invalid XML Documents and Regular Tree Grammars.,2014,DEXA,conf/dexa
2244,conf/dexaw/StockerMMSPBH14,10.1109/DEXA.2014.53,Enhancing Patient Safety through Human-Computer Information Retrieval on the Example of German-Speaking Surgical Reports.,2014,DEXA Workshops,conf/dexa
2245,conf/dexa/MontoyaISMV13,10.1007/978-3-642-40285-2_17,GUN - An Efficient Execution Strategy for Querying the Web of Data.,2013,DEXA,conf/dexa
2246,conf/dexaw/VarassinPLZ13,10.1109/DEXA.2013.40,Undersampling Strategy Based on Clustering to Improve the Performance of Splice Site Classification in Human Genes.,2013,DEXA Workshops,conf/dexa
2247,conf/dexaw/GouveiaSRM12,10.1109/DEXA.2012.37,Iterative Ontology Alignment Debugging Using a Scenario- and Strategy-Driven Approach.,2012,DEXA Workshops,conf/dexa
2248,conf/dexaw/WylM12,10.1109/DEXA.2012.52,SwiftLink - Serendipitous Navigation Strategy for Large-Scale Document Collections.,2012,DEXA Workshops,conf/dexa
2249,conf/dexaw/SandnerKB10,10.1109/DEXA.2010.77,Visualization of Automated Compliance Monitoring and Reporting.,2010,DEXA Workshops,conf/dexa
2250,conf/dexa/HaKCL09,10.1007/978-3-642-03573-9_42,Energy Efficient and Progressive Strategy for Processing Skyline Queries on Air.,2009,DEXA,conf/dexa
2251,conf/dexa/WeipplKLFGT05,10.1007/11546924_57,Semantic Storage - A Report on Performance and Flexibility.,2005,DEXA,conf/dexa
2252,conf/dexaw/BertinoFPZ05,10.1109/DEXA.2005.21,A Multi-Strategy Approach to Rating and Filtering Online Resources.,2005,DEXA Workshops,conf/dexa
2253,conf/dexaw/MoserHMJM05,10.1109/DEXA.2005.185,"The Virtual Analyst Program - A Small Scale Data-Mining, Error-Analysis and Reporting Function.",2005,DEXA Workshops,conf/dexa
2254,conf/dexaw/DafoulasPT02,10.1109/DEXA.2002.1045912,Business-to-Employee Cooperation Support through Online Job Interviews.,2002,DEXA Workshops,conf/dexa
2255,conf/dexa/KappelKR01,10.1007/3-540-44759-8_41,TriGS Debugger - A Tool for Debugging Active Database Behavior.,2001,DEXA,conf/dexa
2256,conf/dexa/JinHWL00,10.1007/3-540-44469-6_37,Reducing the Location Query Cost Based on Behavior-Based Strategy.,2000,DEXA,conf/dexa
2257,conf/dexaw/PrekasL00,10.1109/DEXA.2000.875140,Combining Strategy and Deliberation in the Requirements Engineering Process.,2000,DEXA Workshop,conf/dexa
2258,conf/dexa/LeclercqSTT99,10.1007/3-540-48309-8_73,Objekt Clustering Methods and a Query Decomposition Strategy for Distributed Objekt-Based Information Systems.,1999,DEXA,conf/dexa
2259,conf/dexaw/MostefaouiB99,10.1109/DEXA.1999.795119,Multimedia Prefetching Strategy for News-On-Demand Applications.,1999,DEXA Workshop,conf/dexa
2260,conf/dexaw/Chan98,10.1109/DEXA.1998.707516,A Document-Driven Approach to Database Report Generation.,1998,DEXA Workshop,conf/dexa
2261,conf/dexaw/NguyenTB97,10.1109/DEXA.1997.617296,An Enhanced Hybrid Range Partitioning Strategy for Parallel Database Systems.,1997,DEXA Workshop,conf/dexa
2262,conf/dexa/LeeLRC96,10.1007/BFB0034682,Controlled Decomposition Strategy for Complex Spatial Objects.,1996,DEXA,conf/dexa
2263,conf/dexa/RezendeB96,10.1007/BFB0034674,Employing Object-Based LSNs in a Recovery Strategy.,1996,DEXA,conf/dexa
2264,conf/dexaw/BryanM96,10.1109/DEXA.1996.558280,Grid File Declustering - An Implementation of a Multidimensional Indexing Strategy.,1996,DEXA Workshop,conf/dexa
2265,conf/dexa/KruegerKNNNNRTTW95,10.1007/BFB0049112,"People Oriented Software Technology, and its Use in Environmental Reporting",1995,DEXA,conf/dexa
2266,conf/dexaw/MiuraS95,,Strategy Control for Database Queries.,1995,DEXA Workshop,conf/dexa
2267,conf/dexa/Brayshaw93,10.1007/3-540-57234-1_45,Intelligent Inference For Debugging Concurrent Systems.,1993,DEXA,conf/dexa
2268,conf/dexa/ChenBS93,10.1007/3-540-57234-1_8,A Customized Multidatabase Transaction Management Strategy.,1993,DEXA,conf/dexa
2269,conf/dexa/MarkowitzC93,10.1007/3-540-57234-1_54,Data Management Tools for Genomic Applications - A Progress Report.,1993,DEXA,conf/dexa
2270,conf/dexa/HuaLY92,,An Efficient Load Balancing Strategy for Shared-Nothing Database Systems.,1992,DEXA,conf/dexa
2271,conf/dexa/Ibanez-EspigaW92,,Data Placement Strategy for a Parallel Database System.,1992,DEXA,conf/dexa
2272,conf/hci/BreenMLFTSSWS21,10.1007/978-3-030-78092-0_36,2D and 3D Visualization of Eye Gaze Patterns in a VR-Based Job Interview Simulator - Application in Educating Employers on the Gaze Patterns of Autistic Candidates.,2021,HCI,conf/hci
2273,conf/hci/ChanL21,10.1007/978-3-030-77932-0_2,Culture&apos;s Consequences on the Categorisation of Causal Factors in Aviation Accident Reports.,2021,HCI,conf/hci
2274,conf/hci/Dhou21,10.1007/978-3-030-77277-2_15,An Exploration of the Fear of Attack Strategy in Chess and Its Influence on Class-A Players of Different Chess Personalities - An Exploration Using Virtual Humans.,2021,HCI,conf/hci
2275,conf/hci/HarringtonC0L21,10.1007/978-3-030-78108-8_2,Exploring User Opinion on the Benefits of Cognitive Games Through an Online Walkthrough and Interview.,2021,HCI,conf/hci
2276,conf/hci/He21,10.1007/978-3-030-78635-9_5,Applying Stepped Task in Remote Unmoderated Test - A Case Report.,2021,HCI,conf/hci
2277,conf/hci/HosseinpanahK21,10.1007/978-3-030-77080-8_28,Lost in Interpretation? The Role of Culture on Rating the Emotional Nonverbal Behaviors of a Virtual Agent.,2021,HCI,conf/hci
2278,conf/hci/HungL21a,10.1007/978-3-030-78645-8_10,A Study on the Promotion Strategy of the Taichung Learning City Project as the Development Process of the Culture Identity of a City.,2021,HCI,conf/hci
2279,conf/hci/Ibarra-VargasP21,10.1007/978-3-030-78635-9_56,Implementation of Action Maps and Interaction Prototypes as a Strategy to Improve Information Architecture and Interface Design in an Academic Management Platform.,2021,HCI,conf/hci
2280,conf/hci/KapaloPBL21,10.1007/978-3-030-77025-9_20,Stakeholder Perceptions in the Context of Community Risk Reduction (CRR) - Self-reported Hazards as Two-Way Communication Between First Responders and the Communities They Serve.,2021,HCI,conf/hci
2281,conf/hci/KasugaI21,10.1007/978-3-030-77772-2_24,Pet Dogs&apos; and Their Owners&apos; Reactions Toward Four Differently Shaped Speaking Agents - A Report on Qualitative Results in a Pilot Test.,2021,HCI,conf/hci
2282,conf/hci/Kim21,10.1007/978-3-030-78468-3_5,Developing User Interface Design Strategy to Improve Media Credibility of Mobile Portal News.,2021,HCI,conf/hci
2283,conf/hci/KimHH21,10.1007/978-3-030-78465-2_31,Attention to Breathing in Response to Vibrational and Verbal Cues in Mindfulness Meditation Mediated by Wearable Devices.,2021,HCI,conf/hci
2284,conf/hci/KocabasNTA21,10.1007/978-3-030-77392-2_20,"Understanding User&apos;s Behavior and Protection Strategy upon Losing, or Identifying Unauthorized Access to Online Account.",2021,HCI,conf/hci
2285,conf/hci/KondoYMIW21,10.1007/978-3-030-77889-7_22,Nudge for Note Taking Assist System - A Learning Strategy Feedback System Among Learners Through Their Tablet.,2021,HCI,conf/hci
2286,conf/hci/LeeZLDC21,10.1007/978-3-030-78111-8_29,"An Expert Interview Study of IoT Wearable Technologies for an Aging Population from Product, Data, and Society Dimensions.",2021,HCI,conf/hci
2287,conf/hci/Limsui21,10.1007/978-3-030-77414-1_25,Perrugia - A First-Person Strategy Game Studying Movement Patterns in Museums.,2021,HCI,conf/hci
2288,conf/hci/LiuC21,10.1007/978-3-030-78224-5_18,"Studying the Phenomenon of Verbal Bullying in High School Students for Video Experience Design - A Case of an International School in Guangzhou, China.",2021,HCI,conf/hci
2289,conf/hci/LiuGWZQ21,10.1007/978-3-030-78635-9_59,The Dimension of Mobile Phone Fluency - A Focus Group Interview.,2021,HCI,conf/hci
2290,conf/hci/MigovichKWS21,10.1007/978-3-030-78092-0_40,Design and Validation of a Stress Detection Model for Use with a VR Based Interview Simulator for Autistic Young Adults.,2021,HCI,conf/hci
2291,conf/hci/RossKWKZH21,10.1007/978-3-030-78635-9_41,Medicare Plan Decisions - What Strategy Do Older Adults Use for e-Healthcare Decision-Making and What Intelligent Assistance Do They Need?,2021,HCI,conf/hci
2292,conf/hci/TakagiON21,10.1007/978-3-030-78361-7_34,Extraction and Extended Analysis of Good Jobs from Safety Reports Using Text Mining - Focusing on the Voluntary Information Contributory to Enhancement of the Safety (VOICES) Data.,2021,HCI,conf/hci
2293,conf/hci/UmataNIKY21,10.1007/978-3-030-77626-8_36,Estimating Interaction State from Nonverbal Cues and Utterance Events - A Preliminary Study to Support Ideation Facilitation in Living Lab.,2021,HCI,conf/hci
2294,conf/hci/ZaballaCL21,10.1007/978-3-030-77750-0_43,Human-Robot Interactions Design for Interview Process - Needs-Affordances-Features Perspective.,2021,HCI,conf/hci
2295,conf/hci/ZhangCH21,10.1007/978-3-030-78224-5_13,Research on Design Collaboration Strategy for the Transformation of Historical and Cultural Blocks in Beijing.,2021,HCI,conf/hci
2296,conf/hci/AnX20,10.1007/978-3-030-49757-6_2,Research on the Service Design of Smart Campus Based on Sustainable Strategy - Taking Smart Canteen as an Example.,2020,HCI,conf/hci
2297,conf/hci/Dankwa20,10.1007/978-3-030-60703-6_5,Investigating Smart Home Needs for Elderly Women Who Live Alone. An Interview Study.,2020,HCI,conf/hci
2298,conf/hci/FarzanaSVCM20,10.1007/978-3-030-60703-6_6,Communication Support Utilizing AAC for Verbally Challenged Children in Developing Countries During COVID-19 Pandemic.,2020,HCI,conf/hci
2299,conf/hci/GebertDSSS20,10.1007/978-3-030-59990-4_7,Reporting Strategy for VR Design Reviews.,2020,HCI,conf/hci
2300,conf/hci/Guo20,10.1007/978-3-030-50249-2_20,Persuasive Design Strategy of Online Health Education for Elderly Adults Based on TAM Model.,2020,HCI,conf/hci
2301,conf/hci/HuL20,10.1007/978-3-030-50350-5_4,A Direct Transaction Model for Energy Blockchain Mobile Information System Based on Hybrid Quotation Strategy.,2020,HCI,conf/hci
2302,conf/hci/IzumigawaLNFHER20,10.1007/978-3-030-50164-8_8,Building Human-Autonomy Teaming Aids for Real-Time Strategy Games.,2020,HCI,conf/hci
2303,conf/hci/Jing20,10.1007/978-3-030-60700-5_5,Exploring the Social Innovation Ecosystem - Case Report and a Brief Literature Review.,2020,HCI,conf/hci
2304,conf/hci/MiaoHJ20,10.1007/978-3-030-49062-1_15,Research on Interaction Design of Artificial Intelligence Mock Interview Application Based on Goal-Directed Design Theory.,2020,HCI,conf/hci
2305,conf/hci/MossBWDNB20,10.1007/978-3-030-50439-7_29,Tracking and Improving Strategy Adaptivity in a Complex Task.,2020,HCI,conf/hci
2306,conf/hci/Opresnik20,10.1007/978-3-030-60152-2_31,Effective Online Advertising Strategy.,2020,HCI,conf/hci
2307,conf/hci/Paxton-FearHB20,10.1007/978-3-030-50309-3_42,Understanding Insider Threat Attacks Using Natural Language Processing - Automatically Mapping Organic Narrative Reports to Existing Insider Threat Frameworks.,2020,HCI,conf/hci
2308,conf/hci/RaffelBK20,10.1007/978-3-030-50732-9_77,Attention! Designing a Target Group-Oriented Risk Communication Strategy.,2020,HCI,conf/hci
2309,conf/hci/RashidM20,10.1007/978-3-030-50309-3_32,An Emerging Strategy for Privacy Preserving Databases - Differential Privacy.,2020,HCI,conf/hci
2310,conf/hci/VilarNBRR20,10.1007/978-3-030-49757-6_25,Can an Environmental Feature Influence Interview Anxiety? - A Virtual Reality Study.,2020,HCI,conf/hci
2311,conf/hci/WangL20b,10.1007/978-3-030-60149-2_31,Social Intervention Strategy of Augmented Reality Combined with Theater-Based Games to Improve the Performance of Autistic Children in Symbolic Play and Social Skills.,2020,HCI,conf/hci
2312,conf/hci/YinLYL20,10.1007/978-3-030-49183-3_8,Using IDHEAS to Analyze Incident Reports in Nuclear Power Plant Commissioning - A Case Study.,2020,HCI,conf/hci
2313,conf/hci/AdianiSWSWWS19,10.1007/978-3-030-23563-5_2,Usability Enhancement and Functional Extension of a Digital Tool for Rapid Assessment of Risk for Autism Spectrum Disorders in Toddlers Based on Pilot Test and Interview Data.,2019,HCI,conf/hci
2314,conf/hci/AlluwaymiAAAAAA19,10.1007/978-3-030-30712-7_2,Co-creation in the Localization of Interactive Systems Designed for Communicating Science to the Public - An Experience Report.,2019,HCI,conf/hci
2315,conf/hci/ChenYK19,10.1007/978-3-030-22338-0_3,An Investigation to the Impacts of Information Systems Flexibility on Information Systems Strategy Implementation.,2019,HCI,conf/hci
2316,conf/hci/Du19,10.1007/978-3-030-22577-3_17,Design for Bilingual Information in a Cross-Cultural Context - Design Strategy and Conceptualization in Branding Tongji Design Week.,2019,HCI,conf/hci
2317,conf/hci/ElkinsGC19,10.1007/978-3-030-22338-0_26,Humanoid Robots as Interviewers for Automated Credibility Assessment.,2019,HCI,conf/hci
2318,conf/hci/GeLGXSZ19,10.1007/978-3-030-23541-3_32,Do Smart Speakers Respond to Their Errors Properly? A Study on Human-Computer Dialogue Strategy.,2019,HCI,conf/hci
2319,conf/hci/GuoDG19,10.1007/978-3-030-23525-3_59,Persuasive Design Strategy of Health Education in Interaction Design for the Elderly Adults.,2019,HCI,conf/hci
2320,conf/hci/HeCZLCG19,10.1007/978-3-030-23538-3_31,Improving Mobile News Reading Experience for Chinese Users - An User Interview and Eye Tracking Study.,2019,HCI,conf/hci
2321,conf/hci/HolmFKS19,10.1007/978-3-030-23528-4_1,Do Self-reported Playing Preferences Correlate with Emotional Reactions During Playing? Evidence from Psychophysiological Recordings.,2019,HCI,conf/hci
2322,conf/hci/HuangFN19,10.1007/978-3-030-21902-4_5,Toward RNN Based Micro Non-verbal Behavior Generation for Virtual Listener Agents.,2019,HCI,conf/hci
2323,conf/hci/KanaWN19,10.1007/978-3-030-22219-2_17,Estimating Age-Dependent Degradation Using Nonverbal Feature Analysis of Daily Conversation.,2019,HCI,conf/hci
2324,conf/hci/Ocampo-Quintero19,10.1007/978-3-030-23525-3_35,Implementation of a Design Thinking Didactic Strategy Aimed at Challenges and Their Impact on the Development of Generic Competencies - Bootcamp #PascualChallenge.,2019,HCI,conf/hci
2325,conf/hci/PenaRK19,10.1007/978-3-030-21565-1_23,Designing Educational Virtual Environments for Construction Safety - A Case Study in Contextualizing Incident Reports and Engaging Learners.,2019,HCI,conf/hci
2326,conf/hci/Roundtree19,10.1007/978-3-030-22338-0_30,User Experiences of Incident Reporting Software in Fire Services - An Integrative Review and Meta-Analysis.,2019,HCI,conf/hci
2327,conf/hci/SandhuGM19,10.1007/978-3-030-21902-4_31,From Social Media to Expert Reports - The Impact of Source Selection on Automatically Validating Complex Conceptual Models of Obesity.,2019,HCI,conf/hci
2328,conf/hci/SantanaS19,10.1007/978-3-030-23560-4_17,User Test Logger - An Open Source Browser Plugin for Logging and Reporting Local User Studies.,2019,HCI,conf/hci
2329,conf/hci/Sciarretta19,10.1007/978-3-030-21902-4_39,The Use of Social Media as Part of a Transmedia Storytelling Strategy in WWE&apos;s Professional Wrestling.,2019,HCI,conf/hci
2330,conf/hci/TabuadaLPCKA19,10.1007/978-3-030-23525-3_52,Projection Mapping for Implementing Immersive User Scenarios in Autonomous Driving - Insights from Expert Interviews.,2019,HCI,conf/hci
2331,conf/hci/WendtBT19,10.1007/978-3-030-23563-5_17,Design and Evaluation of Mobile Applications for Augmentative and Alternative Communication in Minimally-verbal Learners with Severe Autism.,2019,HCI,conf/hci
2332,conf/hci/ZarateS19,10.1007/978-3-030-30033-3_16,Sentiment Analysis Through Machine Learning for the Support on Decision-Making in Job Interviews.,2019,HCI,conf/hci
2333,conf/hci/ZhuZ19,10.1007/978-3-030-23538-3_13,Research on Interactive Strategy for Boosting Novice Drivers&apos; Confidence Based on Internet of Vehicles.,2019,HCI,conf/hci
2334,conf/hci/AlghowinemA18,10.1007/978-3-319-92141-9_22,Automatic Assessment of Personality Traits Using Non-verbal Cues in a Saudi Sample.,2018,HCI,conf/hci
2335,conf/hci/ChangLL18,10.1007/978-3-319-91797-9_1,Exploration of New-Generation Human Computer Interface Based on Participatory Design Strategy.,2018,HCI,conf/hci
2336,conf/hci/DrewFB18,10.1007/978-3-319-91797-9_25,What Does the System Usability Scale (SUS) Measure? - Validation Using Think Aloud Verbalization and Behavioral Metrics.,2018,HCI,conf/hci
2337,conf/hci/EbelingLPPR18,10.1007/978-3-319-92285-0_32,Validating Self-reported Trends Using WiFi Tracking.,2018,HCI,conf/hci
2338,conf/hci/HwangC18,10.1007/978-3-319-91743-6_9,The Design of Music Ear Training System in Building Mental Model with Image Stimulus Fading Strategy.,2018,HCI,conf/hci
2339,conf/hci/JimenezHHCF18,10.1007/978-3-319-92285-0_38,Evaluation of Quality Management for Strategic Decision Making in Companies in the Plastic Sector of the Colombian Caribbean Region Using the TQM Diagnostic Report and Data Analysis.,2018,HCI,conf/hci
2340,conf/hci/KamesawaYHSKKFY18,10.1007/978-3-319-92034-4_6,Acceptance and Practical Use of Assistive Technologies for Frail Seniors and Caregivers - Interview Surveys on Nursing Homes.,2018,HCI,conf/hci
2341,conf/hci/Kressin18,10.1007/978-3-319-92052-8_40,Report A Barrier - Creating and Implementing a Pan-University Accessibility Reporting System.,2018,HCI,conf/hci
2342,conf/hci/LiLG18,10.1007/978-3-319-92034-4_9,Study on the Current Situation of Urban Empty Nest Elderly of Community Home Care and Innovation Strategy.,2018,HCI,conf/hci
2343,conf/hci/LiapisKX18,10.1007/978-3-319-91238-7_13,Don&apos;t Leave Me Alone - Retrospective Think Aloud Supported by Real-Time Monitoring of Participant&apos;s Physiology.,2018,HCI,conf/hci
2344,conf/hci/LuoWP18,10.1007/978-3-319-91152-6_24,An Analytical Investigation on Ecological Strategy Based on &quot;Edu+AR&quot; Education Cloud Platform.,2018,HCI,conf/hci
2345,conf/hci/MendozaPV18,10.1007/978-3-319-91485-5_19,Early Tracking of People&apos;s Reaction in Twitter for Fast Reporting of Damages in the Mercalli Scale.,2018,HCI,conf/hci
2346,conf/hci/OkuboT18,10.1007/978-3-319-92043-6_24,Effectiveness of Visual Non-verbal Information on Feeling and Degree of Transmission in Face-to-Face Communication.,2018,HCI,conf/hci
2347,conf/hci/Pichiliani18,10.1007/978-3-319-92049-8_19,Brain Controlled Interface Log Analysis in Real Time Strategy Game Matches.,2018,HCI,conf/hci
2348,conf/hci/ShowersS18,10.1007/978-3-319-91485-5_31,"Pointing Estimation for Human-Robot Interaction Using Hand Pose, Verbal Cues, and Confidence Heuristics.",2018,HCI,conf/hci
2349,conf/hci/TwymanPS18,10.1007/978-3-319-91716-0_16,Deception Detection in Online Automated Job Interviews.,2018,HCI,conf/hci
2350,conf/hci/WangZLW18,10.1007/978-3-319-92049-8_9,A Strategy on Introducing Inclusive Design Philosophy to Non-design Background Undergraduates.,2018,HCI,conf/hci
2351,conf/hci/Zapata-RiveraKF18,10.1007/978-3-319-91467-1_12,Designing and Evaluating Reporting Systems in the Context of New Assessments.,2018,HCI,conf/hci
2352,conf/hci/ZhangHK18,10.1007/978-3-319-91485-5_25,Estimating Speaker&apos;s Engagement from Non-verbal Features Based on an Active Listening Corpus.,2018,HCI,conf/hci
2353,conf/hci/AttigWF17,10.1007/978-3-319-58750-9_3,Assessing Personality Differences in Human-Technology Interaction - An Overview of Key Self-report Scales to Predict Successful Interaction.,2017,HCI,conf/hci
2354,conf/hci/BazarganRH17,10.1007/978-3-319-58077-7_49,Measuring and Evaluating the User Experience Strategy Maturity of Spatial Web-Based Projects - A Case Study of Tehran Web-Based Map.,2017,HCI,conf/hci
2355,conf/hci/BriggsJC17,10.1007/978-3-319-58460-7_1,The Design of Messages to Improve Cybersecurity Incident Reporting.,2017,HCI,conf/hci
2356,conf/hci/Chen17a,10.1007/978-3-319-58697-7_3,Service Design Strategy for Social Internet of Things in China.,2017,HCI,conf/hci
2357,conf/hci/DuAMFI17,10.1007/978-3-319-58071-5_43,Controlling Interaction in Multilingual Conversation Revisited - A Perspective for Services and Interviews in Mandarin Chinese.,2017,HCI,conf/hci
2358,conf/hci/FietkiewiczI17,10.1007/978-3-319-58559-8_26,"Inter-country Differences in Breaking News Coverage via Microblogging - Reporting on Terrorist Attacks in Europe from the USA, Germany and UK.",2017,HCI,conf/hci
2359,conf/hci/FrankeAS17,10.1007/978-3-319-58475-1_27,How Do Hybrid Electric Vehicle Drivers Acquire Ecodriving Strategy Knowledge?,2017,HCI,conf/hci
2360,conf/hci/JiangG17,10.1007/978-3-319-58753-0_78,Transportation CMF Design Strategy Based on Regional Culture.,2017,HCI,conf/hci
2361,conf/hci/JohnsonY17,10.1007/978-3-319-58071-5_24,An Analysis of CAD Modeling Procedure Data Collection Using Synchronous and Retrospective Think Aloud Techniques.,2017,HCI,conf/hci
2362,conf/hci/LiZ17,10.1007/978-3-319-58472-0_12,Factors Research on EEG Signal Analysis of the Willingness of Error Reporting.,2017,HCI,conf/hci
2363,conf/hci/LinGLW17,10.1007/978-3-319-57931-3_15,Integration and Innovation - Learning by Exchanging Views - A Report of the Cross-Cultural Design Workshop for Stone Craving.,2017,HCI,conf/hci
2364,conf/hci/Liu17,10.1007/978-3-319-58634-2_9,Internet Product Design Is the Whole Design Around the &quot;Product Strategy&quot;.,2017,HCI,conf/hci
2365,conf/hci/MichP17,10.1007/978-3-319-58481-2_16,Mobile Web Strategy for Cultural Heritage Tourism - A Study on Italian Opera Houses.,2017,HCI,conf/hci
2366,conf/hci/Nuninger17,10.1007/978-3-319-58509-3_13,Integrated Learning Environment for Blended Oriented Course - 3-Year Feedback on a Skill-Oriented Hybrid Strategy.,2017,HCI,conf/hci
2367,conf/hci/OchikuboSI17,10.1007/978-3-319-58484-3_30,Evaluation of Total Quality Management Using CSR Company Reports.,2017,HCI,conf/hci
2368,conf/hci/RadkowskiI17,10.1007/978-3-319-57987-0_22,HoloLens for Assembly Assistance - A Focus Group Report.,2017,HCI,conf/hci
2369,conf/hci/TomotoA17,10.1007/978-3-319-58524-6_8,Report on Practice of a Learning Support System for Reading Program Code Exercise.,2017,HCI,conf/hci
2370,conf/hci/BevanCEGH16,10.1007/978-3-319-39510-4_25,"New ISO Standards for Usability, Usability Reports and Usability Measures.",2016,HCI,conf/hci
2371,conf/hci/CarvalhoSS16,10.1007/978-3-319-39510-4_54,Agile and UCD Integration Based on Pre-development Usability Evaluations - An Experience Report.,2016,HCI,conf/hci
2372,conf/hci/HuangLW16,10.1007/978-3-319-40548-3_6,Attracting Consumers&apos; Attention and Interest in Exploring - Does HCI Strategy Matter?,2016,HCI,conf/hci
2373,conf/hci/KoustriavaPKB16,10.1007/978-3-319-40238-3_55,The Impact of Orientation and Mobility Aids on Wayfinding of Individuals with Blindness - Verbal Description vs. Audio-Tactile Map.,2016,HCI,conf/hci
2374,conf/hci/MarajLBH16,10.1007/978-3-319-39907-2_15,"Assessment of Kim&apos;s Game Strategy for Behavior Cue Detection - Engagement, Flow, &amp; Performance Aspects.",2016,HCI,conf/hci
2375,conf/hci/NascimentoOFS16,10.1007/978-3-319-40238-3_3,Visual Debuggers and Deaf Programmers.,2016,HCI,conf/hci
2376,conf/hci/Nijholt16,10.1007/978-3-319-39862-4_30,Smart Bugs and Digital Banana Peels - Accidental Humor in Smart Environments?,2016,HCI,conf/hci
2377,conf/hci/Olmsted-HawalaW16,10.1007/978-3-319-40250-5_42,A Pilot Investigation of the Association Between Eye-Tracking Patterns and Self-reported Reading Behavior.,2016,HCI,conf/hci
2378,conf/hci/RhimLD16,10.1007/978-3-319-40093-8_43,Discovery of Smartphone User Group Profiling Based on User&apos;s Motivations and Usage Behaviors Through Focus Group Interviews.,2016,HCI,conf/hci
