,doi,forum,forum id,paper id,title,year
920,10.1145/2556288.2557225,CHI,conf/chi,conf/chi/RyokaiSKR14,EnergyBugs - energy harvesting wearables for children.,2014
921,10.1145/2559206.2559239,CHI Extended Abstracts,conf/chi,conf/chi/ZammittoMLKN14,Player experience - mixed methods and reporting results.,2014
922,10.1145/2556288.2557351,CHI,conf/chi,conf/chi/ZhangH14,Understanding multitasking through parallelized strategy exploration and individualized cognitive modeling.,2014
923,10.1145/2470654.2466198,CHI,conf/chi,conf/chi/BirdBKMF13,A matter of life and death - practical and ethical constraints in the development of a mobile verbal autopsy tool.,2013
924,10.1145/2470654.2481404,CHI,conf/chi,conf/chi/BirnbaumBFDK13,Using behavioral data to identify interviewer fabrication in surveys.,2013
925,10.1145/2468356.2468639,CHI Extended Abstracts,conf/chi,conf/chi/CaoGA13,Accelerative effect of tactile feedback on turn-taking control in remote verbal-communication.,2013
926,,RepliCHI,conf/chi,conf/chi/ChhabraR13a,NewsCube Replication - Experience Report.,2013
927,10.1145/2468356.2468398,CHI Extended Abstracts,conf/chi,conf/chi/KangM13,Users&apos; socially desirable responding with computer interviewers.,2013
928,10.1145/2468356.2468413,CHI Extended Abstracts,conf/chi,conf/chi/KendiraGJL13,Verbal and nonverbal communication for evaluating interactive spaces.,2013
929,10.1145/2470654.2466213,CHI,conf/chi,conf/chi/KuttalSR13,Debugging support for end user mashup programming.,2013
930,10.1145/2470654.2481406,CHI,conf/chi,conf/chi/MollerKSRD13,Investigating self-reporting behavior in long-term studies.,2013
931,10.1145/2470654.2470761,CHI,conf/chi,conf/chi/NowackaLHJLRO13,Touchbugs - actuated tangibles on multi-touch tables.,2013
932,10.1145/2468356.2468761,CHI Extended Abstracts,conf/chi,conf/chi/OgnjanovicR13,Don&apos;t talk to strangers! - peer tutoring versus active intervention methodologies in interviewing children.,2013
933,,CoRR,journals/corr,journals/corr/abs-2101-00267,Sage - Using Unsupervised Learning for Scalable Performance Debugging in Microservices.,2021
934,,CoRR,journals/corr,journals/corr/abs-2101-00659,An a posteriori strategy for adaptive schemes in time and space.,2021
935,,CoRR,journals/corr,journals/corr/abs-2101-01298,A Taxonomy for Mining and Classifying Privacy Requirements in Issue Reports.,2021
936,,CoRR,journals/corr,journals/corr/abs-2101-01461,PointCutMix - Regularization Strategy for Point Cloud Classification.,2021
937,,CoRR,journals/corr,journals/corr/abs-2101-02456,Neural Fitted Q Iteration based Optimal Bidding Strategy in Real Time Reactive Power Market_1.,2021
938,,CoRR,journals/corr,journals/corr/abs-2101-03287,Unifying Relational Sentence Generation and Retrieval for Medical Image Report Composition.,2021
939,,CoRR,journals/corr,journals/corr/abs-2101-03455,Approximately Strategyproof Tournament Rules in the Probabilistic Setting.,2021
940,,CoRR,journals/corr,journals/corr/abs-2101-03499,Improved active output selection strategy for noisy environments.,2021
941,,CoRR,journals/corr,journals/corr/abs-2101-03916,edATLAS - An Efficient Disambiguation Algorithm for Texting in Languages with Abugida Scripts.,2021
942,,CoRR,journals/corr,journals/corr/abs-2101-04837,"Assessing the Students&apos; Understanding and their Mistakes in Code Review Checklists - An Experience Report of 1, 791 Code Review Checklist Questions from 394 Students.",2021
943,,CoRR,journals/corr,journals/corr/abs-2101-05105,F3SNet - A Four-Step Strategy for QIM Steganalysis of Compressed Speech Based on Hierarchical Attention Network.,2021
944,,CoRR,journals/corr,journals/corr/abs-2101-05149,On the Computational Properties of Obviously Strategy-Proof Mechanisms.,2021
945,,CoRR,journals/corr,journals/corr/abs-2101-05207,UCNN - A Convolutional Strategy on Unstructured Mesh.,2021
946,,CoRR,journals/corr,journals/corr/abs-2101-05405,Privacy Analysis in Language Models via Training Data Leakage Report.,2021
947,,CoRR,journals/corr,journals/corr/abs-2101-05862,GloBug - Using Global Data in Fault Localization.,2021
948,,CoRR,journals/corr,journals/corr/abs-2101-05869,Technical Report - Rapid Reviews on Engineering of Internet of Things Software Systems.,2021
949,,CoRR,journals/corr,journals/corr/abs-2101-05946,A Risk-Sensitive Task Offloading Strategy for Edge Computing in Industrial Internet of Things.,2021
950,,CoRR,journals/corr,journals/corr/abs-2101-05961,Mining Knowledge Graphs From Incident Reports.,2021
951,,CoRR,journals/corr,journals/corr/abs-2101-06106,"Big Data Generated by Connected and Automated Vehicles for Safety Monitoring, Assessment and Improvement, Final Report (Year 3).",2021
952,,CoRR,journals/corr,journals/corr/abs-2101-06138,TrustSECO - An Interview Survey into Software Trust.,2021
953,,CoRR,journals/corr,journals/corr/abs-2101-06319,When SIMPLE is better than complex - A case study on deep learning for predicting Bugzilla issue close time.,2021
954,,CoRR,journals/corr,journals/corr/abs-2101-06522,Overlap-Minimization Scheduling Strategy for Data Transmission in VANET.,2021
955,,CoRR,journals/corr,journals/corr/abs-2101-06676,A Technical Report for Light-Edge - A Lightweight Authentication Protocol for IoT Devices in an Edge-Cloud Environment.,2021
956,,CoRR,journals/corr,journals/corr/abs-2101-07202,dtControl 2.0 - Explainable Strategy Representation via Decision Tree Learning Steered by Experts.,2021
957,,CoRR,journals/corr,journals/corr/abs-2101-07217,Is it a great Autonomous FX Trading Strategy or you are just fooling yourself.,2021
958,,CoRR,journals/corr,journals/corr/abs-2101-09042,PEQcheck - Localized and Context-aware Checking of Functional Equivalence (Technical Report).,2021
959,,CoRR,journals/corr,journals/corr/abs-2101-09194,It Takes Two to Tango - Combining Visual and Textual Information for Detecting Duplicate Video-Based Bug Reports.,2021
960,,CoRR,journals/corr,journals/corr/abs-2101-09300,A Novel Genetic Algorithm with Hierarchical Evaluation Strategy for Hyperparameter Optimisation of Graph Neural Networks.,2021
961,,CoRR,journals/corr,journals/corr/abs-2101-09365,MAVERICK - Proactively detecting network control plane bugs using structural outlierness.,2021
962,,CoRR,journals/corr,journals/corr/abs-2101-10266,COVID-19 Outbreak Prediction and Analysis using Self Reported Symptoms.,2021
963,,CoRR,journals/corr,journals/corr/abs-2101-10500,ADMM-based Adaptive Sampling Strategy for Nonholonomic Mobile Robotic Sensor Networks.,2021
964,,CoRR,journals/corr,journals/corr/abs-2101-10585,Using a Balanced Scorecard to Identify Opportunities to Improve Code Review Effectiveness - An Industrial Experience Report.,2021
965,,CoRR,journals/corr,journals/corr/abs-2101-11237,A Game Theory Based Ramp Merging Strategy for Connected and Automated Vehicles in the Mixed Traffic - A Unity-SUMO Integrated Platform.,2021
966,,CoRR,journals/corr,journals/corr/abs-2101-11659,Optimal Utilization Strategy of the LiFePO4 Battery Storage.,2021
967,,CoRR,journals/corr,journals/corr/abs-2101-11846,A Spatial-Temporal Graph Neural Network Framework for Automated Software Bug Triaging.,2021
968,,CoRR,journals/corr,journals/corr/abs-2102-00128,The effect of differential victim crime reporting on predictive policing systems.,2021
969,,CoRR,journals/corr,journals/corr/abs-2102-00292,Epistocracy Algorithm - A Novel Hyper-heuristic Optimization Strategy for Solving Complex Optimization Problems.,2021
970,,CoRR,journals/corr,journals/corr/abs-2102-00499,On the Indecisiveness of Kelly-Strategyproof Social Choice Functions.,2021
971,,CoRR,journals/corr,journals/corr/abs-2102-00573,A Secure Learning Control Strategy via Dynamic Camouflaging for Unknown Dynamical Systems under Attacks.,2021
972,,CoRR,journals/corr,journals/corr/abs-2102-00953,QoS-aware Link Scheduling Strategy for Data Transmission in SDVN.,2021
973,,CoRR,journals/corr,journals/corr/abs-2102-01635,An offline-online strategy for multiscale problems with random defects.,2021
974,,CoRR,journals/corr,journals/corr/abs-2102-01687,Report of the Workshop on Program Synthesis for Scientific Computing.,2021
975,,CoRR,journals/corr,journals/corr/abs-2102-01856,A Distributed Active Perception Strategy for Source Seeking and Level Curve Tracking.,2021
976,,CoRR,journals/corr,journals/corr/abs-2102-01929,Regularization Strategy for Point Cloud via Rigidly Mixed Sample.,2021
977,,CoRR,journals/corr,journals/corr/abs-2102-02258,Optimal Excitation Matching Strategy for Sub-Arrayed Phased Linear Arrays Generating Arbitrary-Shaped Beams.,2021
978,,CoRR,journals/corr,journals/corr/abs-2102-02504,Meta-strategy for Learning Tuning Parameters with Guarantees.,2021
979,,CoRR,journals/corr,journals/corr/abs-2102-02510,User Interface Factors of Mobile UX - A Study with an Incident Reporting Application.,2021
980,,CoRR,journals/corr,journals/corr/abs-2102-02610,Strategyproof Facility Location Mechanisms on Discrete Trees.,2021
981,,CoRR,journals/corr,journals/corr/abs-2102-02959,Multi-Label Annotation of Chest Abdomen Pelvis Computed Tomography Text Reports Using Deep Learning.,2021
982,,CoRR,journals/corr,journals/corr/abs-2102-03131,Over 100 Bugs in a Row - Security Analysis of the Top-Rated Joomla Extensions.,2021
983,,CoRR,journals/corr,journals/corr/abs-2102-03226,BlockNet Report - Curriculum Guidance Document.,2021
984,,CoRR,journals/corr,journals/corr/abs-2102-03462,Child-directed Listening - How Caregiver Inference Enables Children&apos;s Early Verbal Communication.,2021
985,,CoRR,journals/corr,journals/corr/abs-2102-03588,An Autonomous Negotiating Agent Framework with Reinforcement Learning Based Strategies and Adaptive Strategy Switching Mechanism.,2021
986,,CoRR,journals/corr,journals/corr/abs-2102-03983,Partial Is Better Than All - Revisiting Fine-tuning Strategy for Few-shot Learning.,2021
987,,CoRR,journals/corr,journals/corr/abs-2102-04333,BlockNet Report - Exploring the Blockchain Skills Concept and Best Practice Use Cases.,2021
988,,CoRR,journals/corr,journals/corr/abs-2102-04361,Regular Model Checking Approach to Knowledge Reasoning over Parameterized Systems (technical report).,2021
989,,CoRR,journals/corr,journals/corr/abs-2102-04554,Feature Engineering for Scalable Application-Level Post-Silicon Debugging.,2021
990,,CoRR,journals/corr,journals/corr/abs-2102-04922,A Generic Strategy Iteration Method for Simple Stochastic Games.,2021
991,,CoRR,journals/corr,journals/corr/abs-2102-05249,Policy Augmentation - An Exploration Strategy for Faster Convergence of Deep Reinforcement Learning Algorithms.,2021
992,,CoRR,journals/corr,journals/corr/abs-2102-05824,Reproducibility Report - La-MAML - Look-ahead Meta Learning for Continual Learning.,2021
993,,CoRR,journals/corr,journals/corr/abs-2102-05949,DirectDebug - Automated Testing and Debugging of Feature Models.,2021
994,,CoRR,journals/corr,journals/corr/abs-2102-06064,Uncertainty Propagation in Convolutional Neural Networks - Technical Report.,2021
995,,CoRR,journals/corr,journals/corr/abs-2102-06162,Defuse - Harnessing Unrestricted Adversarial Examples for Debugging Models Beyond Test Accuracy.,2021
996,,CoRR,journals/corr,journals/corr/abs-2102-06292,Improving Fault Localization by Integrating Value and Predicate Based Causal Inference Techniques.,2021
997,,CoRR,journals/corr,journals/corr/abs-2102-06440,Interview Hoarding.,2021
998,,CoRR,journals/corr,journals/corr/abs-2102-06590,VSync - Push-Button Verification and Optimization for Synchronization Primitives on Weak Memory Models (Technical Report).,2021
999,,CoRR,journals/corr,journals/corr/abs-2102-06604,Cockpit - A Practical Debugging Tool for Training Deep Neural Networks.,2021
1000,,CoRR,journals/corr,journals/corr/abs-2102-07134,Automatically Matching Bug Reports With Related App Reviews.,2021
1001,,CoRR,journals/corr,journals/corr/abs-2102-07326,Parameterized Energy-Optimal Regenerative Braking Strategy for Connected and Autonomous Electrified Vehicles - A Real-Time Dynamic Programming Approach.,2021
1002,,CoRR,journals/corr,journals/corr/abs-2102-07809,Best vs. All - Equity and Accuracy of Standardized Test Score Reporting.,2021
1003,,CoRR,journals/corr,journals/corr/abs-2102-07901,C11Tester - A Race Detector for C/C++ Atomics Technical Report.,2021
1004,,CoRR,journals/corr,journals/corr/abs-2102-08543,DepOwl - Detecting Dependency Bugs to Prevent Compatibility Failures.,2021
1005,,CoRR,journals/corr,journals/corr/abs-2102-08873,Assessing Mobile Learning System Performance in Indonesia - Reports of the Model Development and Its Instrument Testing.,2021
1006,,CoRR,journals/corr,journals/corr/abs-2102-08928,"Synthesizing multi-layer perceptron network with ant lion, biogeography-based dragonfly algorithm evolutionary strategy invasive weed and league champion optimization hybrid algorithms in predicting heating load in residential buildings.",2021
1007,,CoRR,journals/corr,journals/corr/abs-2102-09553,A Systematic Review of Natural Language Processing Applied to Radiology Reports.,2021
1008,,CoRR,journals/corr,journals/corr/abs-2102-09747,Prioritize Crowdsourced Test Reports via Deep Screenshot Understanding.,2021
